CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
026303,60750263031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,53095,3,NonWhiteHispanic,FALSE,TRUE
026303,60750263031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,401489,5,WhiteHispanic,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,405742,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,FALSE,481929,59530,3,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,135921,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Post1940,OwnerOccupied,TRUE,453936,63743,3,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,40453,2,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,46510,2,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,53579,3,NonWhiteHispanic,FALSE,FALSE
026303,60750263031,W1,RES1,Post1940,OwnerOccupied,TRUE,453936,159005,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,146308,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,TRUE,453936,127295,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,15124,1,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,86542,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Post1940,RenterOccupied,FALSE,356879,56875,2,NonWhite,TRUE,FALSE
026303,60750263031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,55669,2,NonWhite,TRUE,FALSE
026303,60750263031,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,194188,5,NonWhite,FALSE,FALSE
026303,60750263031,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,423455,5,NonWhiteHispanic,FALSE,FALSE
