CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,31266,3,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,34418,3,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,126414,4,White,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,12470,1,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,17825,2,NonWhiteHispanic,TRUE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,93416,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,37004,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,73574,3,White,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,71895,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,29734,2,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,259438,7,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,13026,1,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,66764,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,436031,16467,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,TRUE,470896,40161,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,70469,3,White,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,75360,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,353172,97162,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,18173,1,White,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,TRUE,410704,19249,1,White,TRUE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,TRUE,436031,12302,2,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,14779,1,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,FALSE,470896,28206,2,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,23890,2,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,FALSE,470896,225899,7,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,95457,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,73898,3,White,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,86150,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,88227,4,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,473042,5,White,TRUE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,18209,1,NonWhite,TRUE,TRUE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,39735,3,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,331767,7,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,15905,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,436031,47794,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,436031,17343,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,436031,70866,4,WhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,436031,49209,3,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,TRUE,470896,84276,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,14115,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,27175,2,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,42083,3,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,15725,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,353172,69104,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,35218,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,TRUE,470896,262732,5,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,19810,1,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,436031,8711,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,15346,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,12914,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,410704,19515,1,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,12703,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,19586,2,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,5859,1,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,353172,22241,2,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,47441,3,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,FALSE,470896,16817,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,417133,7,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,436031,69702,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,128162,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,FALSE,470896,385930,7,White,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,436031,16490,1,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,16683,1,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,FALSE,436031,78032,4,WhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,10374,1,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,430521,493361,7,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,12385,1,White,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,12215,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,296542,5,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,295218,7,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,436031,13811,1,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,9470,1,White,TRUE,TRUE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,65277,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,33169,3,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Post1980,OwnerOccupied,TRUE,470896,70373,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,70903,3,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,49902,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,125428,4,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,19015,1,NonWhiteHispanic,FALSE,TRUE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,447392,7,NonWhite,TRUE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,436031,66045,3,NonWhite,TRUE,TRUE
023400,60750234001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,92789,4,NonWhite,FALSE,TRUE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,16882,1,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,94197,4,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,87273,4,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,29322,2,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,62936,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,436031,60495,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,5060,1,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,FALSE,470896,4310,1,NonWhiteHispanic,FALSE,FALSE
023400,60750234001,W1,RES1,Pre1940,OwnerOccupied,TRUE,470896,45077,3,NonWhite,FALSE,FALSE
023400,60750234001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,14752,1,NonWhiteHispanic,FALSE,TRUE
