CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,232966,3,NonWhite,FALSE,FALSE
021600,60750216001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,124797,1,White,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,103681,2,White,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,439463,4,White,FALSE,FALSE
021600,60750216001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,279278,2,White,FALSE,FALSE
021600,60750216001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,436079,4,White,TRUE,FALSE
021600,60750216001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,174281,2,White,FALSE,TRUE
021600,60750216001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,432854,2,NonWhite,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,TRUE,390348,485820,4,White,FALSE,TRUE
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,TRUE,390348,51675,1,White,FALSE,FALSE
021600,60750216001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,13755,1,White,TRUE,FALSE
021600,60750216001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,467306,3,NonWhite,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,180580,2,White,FALSE,TRUE
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,TRUE,475839,223499,3,White,FALSE,FALSE
021600,60750216001,W1,RES1,Pre1940,OwnerOccupied,TRUE,361446,293630,4,White,FALSE,TRUE
021600,60750216001,W1,RES1,Post1940,RenterOccupied,FALSE,390348,176311,2,White,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,417219,2,NonWhite,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,110405,2,White,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,41644,1,White,FALSE,TRUE
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,FALSE,390348,167722,2,NonWhite,FALSE,FALSE
021600,60750216001,W1,RES1,Post1980,OwnerOccupied,FALSE,361446,53499,1,NonWhite,FALSE,FALSE
021600,60750216001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,416990,3,White,FALSE,TRUE
