CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,21264,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,26213,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,94055,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,167518,2,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,475839,353513,4,White,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,8920,1,White,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,14738,1,NonWhiteHispanic,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,966,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,447214,4,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,361446,6373,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Pre1940,RenterOccupied,FALSE,390348,28362,1,NonWhite,TRUE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,306458,3,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,238472,2,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,152988,2,White,FALSE,TRUE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,17523,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,24315,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,351289,3,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,353897,4,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,453936,295131,4,NonWhite,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,141415,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,361446,163122,2,NonWhiteHispanic,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,386283,2,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,479750,2,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,24070,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,265783,4,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,34709,1,White,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,148090,1,NonWhite,FALSE,TRUE
010500,60750105001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,4864,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,390348,151104,2,White,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,1938,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,33133,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,6516,1,NonWhite,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,12360,1,White,TRUE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,449932,4,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,302315,2,White,FALSE,TRUE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,391728,4,White,FALSE,FALSE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,2463,1,NonWhite,FALSE,TRUE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,30036,1,White,FALSE,FALSE
010500,60750105001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,12914,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,390348,10793,1,NonWhite,FALSE,FALSE
010500,60750105001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,9036,1,NonWhite,FALSE,TRUE
010500,60750105001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,1622,1,White,FALSE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,433347,3,WhiteHispanic,FALSE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,390348,177368,2,White,FALSE,TRUE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,481929,153207,2,NonWhite,TRUE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,390348,370643,4,White,FALSE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,73953,1,White,FALSE,TRUE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,99492,1,White,FALSE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,119609,1,NonWhite,FALSE,TRUE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,390348,337977,3,NonWhite,FALSE,TRUE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,82503,1,White,FALSE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,485483,2,NonWhite,FALSE,FALSE
010500,60750105002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,96913,1,White,FALSE,FALSE
010500,60750105002,W1,RES1,Post1980,RenterOccupied,FALSE,481929,130795,1,White,FALSE,FALSE
