CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,436008,3,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,15179,1,WhiteHispanic,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,237619,3,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,50810,2,White,FALSE,TRUE
017000,60750170001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,10011,1,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,449585,4,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,308420,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,192533,2,WhiteHispanic,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,158143,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,12438,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,214714,5,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,328871,5,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,182248,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,165263,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,390348,156913,2,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,283235,3,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,490756,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,14766,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,39236,2,White,TRUE,FALSE
017000,60750170001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,17229,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,171996,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,139373,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,56832,2,White,FALSE,TRUE
017000,60750170001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,243343,4,White,TRUE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,165660,2,WhiteHispanic,TRUE,FALSE
017000,60750170001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,440374,3,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,136579,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,18149,1,NonWhite,TRUE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,296229,4,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,441470,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,53786,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,164442,2,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,2735,1,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,150654,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,138852,2,WhiteHispanic,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,FALSE,390348,345909,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,252689,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,150509,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,356480,3,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,2799,1,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,468827,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,17654,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,175565,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,171849,2,White,FALSE,TRUE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,175234,2,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,32234,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,438632,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,477416,5,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,128057,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,FALSE,481929,314755,3,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,458827,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,176361,2,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,171437,2,NonWhite,FALSE,FALSE
017000,60750170001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,427473,3,White,FALSE,FALSE
017000,60750170001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,189319,2,White,FALSE,FALSE
