CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,89621,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,133821,6,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,74854,4,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,166098,7,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,52045,4,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,84504,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1980,OwnerOccupied,TRUE,470896,51412,3,NonWhite,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,353172,81223,5,NonWhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,45896,2,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,88202,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,78167,5,NonWhiteHispanic,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,10593,1,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,149938,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,27965,2,NonWhite,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,76448,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,482156,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,182918,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,90141,5,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,129098,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,12071,1,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,96758,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,51804,3,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,77450,5,NonWhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,79646,5,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,430521,189970,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,98175,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,175698,7,NonWhite,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,46489,3,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,46396,3,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,199631,7,NonWhiteHispanic,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,185611,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,939,1,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,139738,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,83804,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,353172,43301,3,WhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Post1980,RenterOccupied,FALSE,470896,392646,7,NonWhiteHispanic,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,98561,5,NonWhiteHispanic,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,43173,2,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,58885,3,NonWhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,90252,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,50974,3,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,353172,136070,5,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1980,RenterOccupied,FALSE,470896,171508,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,89345,5,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,55911,4,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,7061,1,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,49782,2,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,99145,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,430521,288939,7,White,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,176121,7,NonWhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,12745,2,NonWhiteHispanic,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,169993,7,NonWhite,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,103522,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,43355,2,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,51585,3,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,364954,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,348824,7,NonWhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,40675,2,WhiteHispanic,TRUE,FALSE
026404,60750264041,W1,RES1,Post1980,OwnerOccupied,TRUE,327023,5875,1,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,46369,2,NonWhite,TRUE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,19321,1,NonWhite,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,90244,5,NonWhiteHispanic,FALSE,FALSE
026404,60750264041,W1,RES1,Pre1940,OwnerOccupied,TRUE,430521,354182,7,NonWhiteHispanic,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,187676,6,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,136707,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,353172,359050,7,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,2687,1,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Pre1940,RenterOccupied,FALSE,327023,144502,6,WhiteHispanic,FALSE,TRUE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,470896,30697,2,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,26834,2,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,RenterOccupied,FALSE,436031,108986,5,NonWhite,FALSE,FALSE
026404,60750264041,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,42898,3,NonWhite,TRUE,FALSE
