CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,45462,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,OwnerOccupied,FALSE,353172,104327,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,45090,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,166703,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,353172,186565,2,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,177021,2,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,43638,1,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,12026,1,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,119710,2,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,353172,181149,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,353172,69845,1,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,87002,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,191483,3,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,242676,4,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,357485,4,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,24436,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,353172,158505,2,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,16732,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,74101,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,157057,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,172358,2,NonWhite,TRUE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,284429,4,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,74029,1,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Pre1940,OwnerOccupied,FALSE,436031,66023,1,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,181592,3,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,91300,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,28022,1,White,TRUE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,410704,83470,2,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,486045,3,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,327023,12424,1,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,353172,114232,2,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,193321,2,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,70880,1,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,186908,2,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,195402,2,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,186203,3,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,436031,16841,1,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,16495,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,402600,4,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,185246,2,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,194593,3,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,196086,3,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Pre1940,OwnerOccupied,FALSE,436031,425290,5,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,17215,1,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,90538,2,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,106283,2,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,22005,1,NonWhite,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,410704,428408,5,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,166545,2,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,40703,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,436031,68276,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,49514,1,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1980,RenterOccupied,FALSE,470896,44072,1,White,FALSE,TRUE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,183041,2,NonWhite,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,199126,2,White,FALSE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,410704,258801,5,White,TRUE,FALSE
015900,60750159001,W1,RES1,Post1940,RenterOccupied,FALSE,470896,44329,1,White,TRUE,FALSE
