CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,338181,7,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,186775,7,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,22086,2,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,296100,7,NonWhite,FALSE,TRUE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,42235,2,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,FALSE,475839,242437,7,NonWhite,TRUE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,20557,2,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,28924,2,NonWhite,FALSE,TRUE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,453936,101644,6,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,390348,45824,2,NonWhiteHispanic,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,422639,7,NonWhite,TRUE,FALSE
025600,60750256001,W1,RES1,Pre1940,OwnerOccupied,TRUE,453936,83463,6,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,75798,3,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,2125,1,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,7924,1,NonWhite,TRUE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,361446,42070,2,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,FALSE,475839,65437,3,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,36032,2,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,89585,4,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,3851,1,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,RenterOccupied,FALSE,390348,175504,7,NonWhite,FALSE,FALSE
025600,60750256001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,9993,1,NonWhite,FALSE,FALSE
