CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,38109,1,White,FALSE,TRUE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,133587,2,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,34137,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,390348,129445,2,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,FALSE,361446,127259,2,WhiteHispanic,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,127065,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,126687,2,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,144564,2,White,FALSE,FALSE
031100,60750311001,W1,RES1,Post1940,OwnerOccupied,TRUE,475839,342103,2,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,352520,4,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,83367,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,428933,2,NonWhite,FALSE,TRUE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,FALSE,481929,405987,3,NonWhite,FALSE,TRUE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,30170,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,88083,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,286681,4,NonWhite,FALSE,TRUE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,134707,2,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,372479,2,White,FALSE,FALSE
031100,60750311001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,36649,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,124239,1,WhiteHispanic,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,130238,2,WhiteHispanic,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,137222,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,97734,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,14614,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,139258,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,140297,1,WhiteHispanic,FALSE,TRUE
031100,60750311001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,133088,2,White,FALSE,FALSE
031100,60750311001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,59637,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,390348,90717,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,147224,1,White,FALSE,TRUE
031100,60750311001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,120343,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,138074,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,337597,4,NonWhite,TRUE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,390348,453132,4,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,143521,2,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,134623,1,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,144053,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Post1980,RenterOccupied,FALSE,390348,37853,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,138560,2,WhiteHispanic,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,265675,4,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,56089,1,NonWhite,FALSE,FALSE
031100,60750311001,W1,RES1,Post1980,RenterOccupied,FALSE,361446,323837,4,White,FALSE,FALSE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,33985,1,White,FALSE,TRUE
031100,60750311001,W1,RES1,Pre1940,OwnerOccupied,TRUE,453936,121161,1,White,FALSE,FALSE
