CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,481929,166066,2,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,481929,109251,1,NonWhiteHispanic,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,520464,26763,1,White,TRUE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,294447,3,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1980,OwnerOccupied,TRUE,390348,53404,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,520464,463649,3,White,FALSE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,146198,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,520464,148177,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,87446,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,481929,196190,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,520464,149082,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,20378,1,NonWhite,FALSE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,161719,2,White,FALSE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,356879,187574,2,White,FALSE,FALSE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,162480,1,NonWhite,FALSE,TRUE
012601,60750126011,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,24720,1,White,FALSE,FALSE
012601,60750126011,W1,RES1,Post1940,RenterOccupied,FALSE,520464,28765,1,White,FALSE,FALSE
