CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
017802,60750178021,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,12520,1,White,FALSE,TRUE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,36178,1,White,TRUE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,204965,4,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,481929,72076,2,White,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,39467,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,26561,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,171428,2,White,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,47231,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,80681,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,165061,2,NonWhiteHispanic,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,10442,1,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,31426,1,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,481929,24268,1,White,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,453936,78113,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,425828,3,White,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,35103,1,NonWhite,TRUE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,31877,1,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,188078,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,47385,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,OwnerOccupied,FALSE,481929,82271,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,301240,3,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,39135,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,22959,1,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,16637,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,20233,1,White,FALSE,TRUE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,195466,2,NonWhite,FALSE,TRUE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,145317,2,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,203558,4,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,60765,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,175564,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,361446,395934,3,NonWhiteHispanic,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,OwnerOccupied,TRUE,481929,18469,1,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,411641,4,NonWhite,TRUE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,130281,2,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,390348,384496,4,White,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,189557,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,10545,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,11951,1,White,TRUE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,35530,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,338642,4,White,FALSE,FALSE
017802,60750178021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,78200,2,White,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,210138,2,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,39608,1,NonWhite,FALSE,FALSE
017802,60750178021,W1,RES1,Post1980,RenterOccupied,FALSE,390348,126177,2,White,FALSE,TRUE
