CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,159567,2,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,320075,2,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,320932,3,White,FALSE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,422824,2,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,51597,1,NonWhiteHispanic,FALSE,FALSE
016200,60750162001,W1,RES1,Post1940,RenterOccupied,FALSE,361446,239694,2,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,81517,1,White,FALSE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,324747,3,NonWhite,FALSE,TRUE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,25579,1,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,120396,1,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,104447,1,White,FALSE,FALSE
016200,60750162001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,100976,2,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,174939,2,NonWhite,TRUE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,418517,3,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,190012,2,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,121241,1,White,FALSE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,390348,194740,2,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,26516,1,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,101074,1,White,TRUE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,244848,3,NonWhiteHispanic,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,453936,190144,2,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,455020,2,NonWhite,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,230915,2,White,FALSE,FALSE
016200,60750162001,W1,RES1,Pre1940,OwnerOccupied,TRUE,390348,3032,1,White,FALSE,FALSE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,324803,2,White,FALSE,TRUE
016200,60750162001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,59765,1,White,FALSE,FALSE
