CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
013400,60750134001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,8393,1,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,1256,1,NonWhite,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,299093,2,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,458516,6,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,241028,2,NonWhite,FALSE,FALSE
013400,60750134001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,9880,1,White,FALSE,FALSE
013400,60750134001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,8536,1,NonWhite,FALSE,FALSE
013400,60750134001,W1,RES1,Post1940,OwnerOccupied,TRUE,390348,454940,2,White,TRUE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,10747,1,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,287743,2,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,251499,6,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,2690,1,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,158315,1,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,338563,6,White,FALSE,TRUE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,324263,5,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,390348,314822,4,White,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,65116,1,NonWhite,FALSE,FALSE
013400,60750134001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,414019,6,White,FALSE,TRUE
013400,60750134001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,178258,1,NonWhite,FALSE,FALSE
