CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
026403,60750264031,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,70943,2,NonWhite,FALSE,TRUE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,470896,129293,5,WhiteHispanic,TRUE,TRUE
026403,60750264031,W1,RES1,Post1980,OwnerOccupied,TRUE,436031,314154,6,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Pre1940,RenterOccupied,FALSE,327023,7083,1,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,470896,125211,5,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,436031,74372,2,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,OwnerOccupied,FALSE,470896,84276,2,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Pre1940,RenterOccupied,FALSE,436031,7602,1,NonWhiteHispanic,TRUE,FALSE
026403,60750264031,W1,RES1,Post1940,OwnerOccupied,FALSE,436031,15683,2,NonWhite,FALSE,TRUE
026403,60750264031,W1,RES1,Post1980,OwnerOccupied,FALSE,470896,144759,4,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,470896,142444,5,White,FALSE,FALSE
026403,60750264031,W1,RES1,Post1980,RenterOccupied,FALSE,470896,148661,5,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Pre1940,RenterOccupied,FALSE,470896,147844,5,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,436031,60956,2,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1980,OwnerOccupied,FALSE,436031,62927,2,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,470896,87137,4,NonWhite,FALSE,TRUE
026403,60750264031,W1,RES1,Post1940,OwnerOccupied,TRUE,470896,117302,4,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,470896,65798,2,NonWhite,FALSE,FALSE
026403,60750264031,W1,RES1,Post1940,RenterOccupied,FALSE,470896,143952,5,NonWhite,FALSE,FALSE
