CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,121764,2,White,FALSE,FALSE
047802,60750478021,W1,RES1,Pre1940,OwnerOccupied,FALSE,481929,87940,2,White,FALSE,TRUE
047802,60750478021,W1,RES1,Pre1940,OwnerOccupied,TRUE,390348,125720,2,White,FALSE,FALSE
047802,60750478021,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,35635,2,NonWhite,FALSE,FALSE
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,351431,2,NonWhite,FALSE,FALSE
047802,60750478021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,45903,2,NonWhite,FALSE,FALSE
047802,60750478021,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,338122,3,NonWhite,FALSE,FALSE
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,19432,2,White,FALSE,FALSE
047802,60750478021,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,445732,3,NonWhite,TRUE,FALSE
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,442787,4,White,TRUE,TRUE
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,294637,4,NonWhite,FALSE,FALSE
047802,60750478021,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,157658,2,NonWhite,TRUE,FALSE
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,85380,2,NonWhite,FALSE,FALSE
047802,60750478021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,3147,1,White,FALSE,TRUE
047802,60750478021,W1,RES1,Post1940,RenterOccupied,FALSE,481929,131452,2,White,FALSE,FALSE
047802,60750478021,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,75554,2,White,FALSE,FALSE
047802,60750478021,W1,RES1,Post1940,RenterOccupied,FALSE,481929,189470,2,White,TRUE,FALSE
