CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,475839,437939,3,White,TRUE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,324399,4,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,418597,7,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,159608,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,171410,1,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,27676,1,White,FALSE,TRUE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,445819,4,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,73982,1,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,198941,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,332104,3,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,276653,5,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,390348,192840,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,390348,124902,1,White,TRUE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,105804,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,453936,466947,3,White,FALSE,TRUE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,96346,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,390348,390468,3,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,88828,1,NonWhiteHispanic,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,222862,3,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,150212,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,99886,1,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,174144,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,83034,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,72651,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,67520,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,272053,2,White,FALSE,TRUE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,413997,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,275654,3,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,176082,2,White,FALSE,TRUE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,71658,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,158507,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,235832,5,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,74871,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,176313,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,196957,2,NonWhiteHispanic,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,OwnerOccupied,FALSE,361446,82700,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,157603,2,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,154226,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,58645,1,White,TRUE,FALSE
013000,60750130001,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,97549,1,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,51991,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,27176,1,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,139655,1,White,FALSE,TRUE
013000,60750130001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,165969,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,112105,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,87284,1,White,FALSE,TRUE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,107295,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,480042,2,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,190337,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,OwnerOccupied,FALSE,475839,152514,2,NonWhiteHispanic,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,108236,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,68251,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,52784,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,9534,1,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,127924,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,115545,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,447182,3,NonWhite,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,348328,5,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,293689,3,White,TRUE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,371601,3,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,406712,7,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,81451,1,NonWhiteHispanic,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,RenterOccupied,FALSE,361446,479834,3,NonWhite,FALSE,TRUE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,475839,75863,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,70767,1,White,FALSE,FALSE
013000,60750130001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,76178,1,White,FALSE,TRUE
013000,60750130001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,157986,2,White,FALSE,TRUE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,166861,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,366211,2,NonWhite,FALSE,TRUE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,106476,1,White,FALSE,TRUE
013000,60750130002,W1,RES1,Post1980,RenterOccupied,FALSE,520464,322756,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Pre1940,OwnerOccupied,FALSE,481929,138655,1,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1980,RenterOccupied,FALSE,520464,210225,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,481929,115364,1,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,426768,4,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,64032,1,White,FALSE,FALSE
013000,60750130002,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,292127,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,158324,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,112788,1,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,481929,336048,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,267586,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,149996,1,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,481929,217950,2,White,FALSE,FALSE
013000,60750130002,W1,RES1,Post1940,RenterOccupied,FALSE,520464,289842,2,White,FALSE,FALSE
013000,60750130003,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,451632,5,White,FALSE,FALSE
013000,60750130003,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,194568,2,White,FALSE,FALSE
013000,60750130003,W1,RES1,Post1940,RenterOccupied,FALSE,481929,132894,2,White,FALSE,FALSE
013000,60750130003,W1,RES1,Post1940,RenterOccupied,FALSE,481929,128415,2,White,FALSE,FALSE
013000,60750130003,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,423309,2,White,FALSE,FALSE
013000,60750130003,W1,RES1,Post1980,RenterOccupied,FALSE,481929,15419,1,White,FALSE,FALSE
013000,60750130003,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,69597,1,White,FALSE,FALSE
013000,60750130003,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,126892,2,White,FALSE,FALSE
