CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,62979,2,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,481929,67584,2,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,166365,3,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,334139,5,WhiteHispanic,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,133894,3,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,42103,2,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,66576,2,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,453936,496720,5,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,301967,3,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,140441,3,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,361446,351701,5,White,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,202684,7,WhiteHispanic,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,10677,1,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,70579,2,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,39083,2,NonWhite,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,56359,2,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,304721,7,NonWhiteHispanic,FALSE,TRUE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,37710,2,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,37567,1,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,38873,2,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,217572,5,NonWhite,FALSE,TRUE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,258229,4,WhiteHispanic,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,OwnerOccupied,FALSE,481929,30035,2,White,FALSE,FALSE
022903,60750229031,W1,RES1,Post1980,OwnerOccupied,TRUE,481929,31576,2,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,327923,5,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,180406,3,NonWhite,TRUE,TRUE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,72394,2,White,FALSE,TRUE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,77729,2,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,478766,3,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Post1980,RenterOccupied,FALSE,520464,72360,2,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,11256,1,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,32385,1,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,136237,3,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,69799,2,NonWhiteHispanic,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,141298,3,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,132010,3,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,47862,2,White,TRUE,TRUE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,129340,3,NonWhite,FALSE,TRUE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,50113,2,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,77449,2,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,316850,4,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,35999,1,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,17500,1,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,87127,2,NonWhiteHispanic,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,341078,5,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,113823,2,White,FALSE,TRUE
022903,60750229031,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,87403,2,White,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,383925,4,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,520464,296459,4,NonWhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,423782,5,NonWhiteHispanic,TRUE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,481929,33892,2,NonWhite,FALSE,FALSE
022903,60750229031,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,105782,3,WhiteHispanic,FALSE,FALSE
022903,60750229031,W1,RES1,Post1940,RenterOccupied,FALSE,481929,144583,3,NonWhite,FALSE,FALSE
