CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,12811,1,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,71862,3,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,335767,7,NonWhiteHispanic,TRUE,FALSE
026402,60750264021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,63153,2,NonWhite,FALSE,TRUE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,401415,5,White,FALSE,FALSE
026402,60750264021,W1,RES1,Post1980,RenterOccupied,FALSE,520464,20262,1,White,TRUE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,179690,4,NonWhite,TRUE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,70215,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,67405,2,NonWhite,FALSE,TRUE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,20851,2,NonWhite,FALSE,TRUE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,81844,4,White,TRUE,TRUE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,117627,4,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,51031,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,381526,6,NonWhite,TRUE,FALSE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,73360,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,390348,87797,4,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,76347,4,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,51795,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,49108,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,61474,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,26623,1,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,490265,6,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,226812,6,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,71768,3,WhiteHispanic,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,40261,2,White,FALSE,FALSE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,TRUE,361446,66914,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,78325,4,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,96288,4,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,28075,1,White,FALSE,FALSE
026402,60750264021,W1,RES1,Pre1940,OwnerOccupied,TRUE,520464,23219,1,NonWhite,TRUE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,60988,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,399108,4,NonWhite,TRUE,TRUE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,453936,81891,4,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,67166,2,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,24145,2,NonWhite,FALSE,TRUE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,278630,5,NonWhite,FALSE,TRUE
026402,60750264021,W1,RES1,Post1940,OwnerOccupied,FALSE,481929,26130,1,NonWhite,FALSE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,520464,20077,1,NonWhite,TRUE,FALSE
026402,60750264021,W1,RES1,Post1940,RenterOccupied,FALSE,481929,52068,2,WhiteHispanic,FALSE,TRUE
026402,60750264021,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,26518,1,NonWhite,FALSE,FALSE
