CT,BlockGrp,StrType,Occupancy,Code,Tenure,Mortgage,Value,Income,Size,Race,Children,Elderly
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,355074,4,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,122083,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,55620,2,WhiteHispanic,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,OwnerOccupied,TRUE,361446,116113,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,487039,4,WhiteHispanic,FALSE,TRUE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,TRUE,520464,67143,2,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,50592,2,NonWhite,FALSE,TRUE
025900,60750259001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,78762,3,White,FALSE,TRUE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,34036,1,White,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,RenterOccupied,FALSE,520464,65256,2,NonWhite,TRUE,FALSE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,42382,1,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,475839,91007,3,White,FALSE,TRUE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,211686,4,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,266384,4,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,FALSE,520464,279600,4,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,124651,3,White,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,481929,9563,1,NonWhite,TRUE,TRUE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,456866,4,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,164246,4,White,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,TRUE,390348,8594,1,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,75578,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,95624,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,390348,43205,1,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,43043,1,NonWhite,TRUE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,TRUE,520464,59473,1,White,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,481929,185855,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,18144,1,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,RenterOccupied,FALSE,481929,119752,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,32543,1,NonWhite,FALSE,TRUE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,FALSE,481929,21393,1,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1980,RenterOccupied,FALSE,453936,73021,3,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,RenterOccupied,FALSE,520464,437044,4,NonWhite,FALSE,TRUE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,FALSE,520464,54397,1,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,494566,4,White,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,OwnerOccupied,FALSE,520464,67035,2,NonWhite,FALSE,TRUE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,15275,1,NonWhite,TRUE,FALSE
025900,60750259001,W1,RES1,Post1940,RenterOccupied,FALSE,520464,307869,4,NonWhiteHispanic,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,470932,4,White,FALSE,FALSE
025900,60750259001,W1,RES1,Pre1940,OwnerOccupied,TRUE,481929,57698,2,NonWhite,FALSE,TRUE
025900,60750259001,W1,RES1,Post1980,OwnerOccupied,FALSE,481929,54215,2,NonWhite,FALSE,FALSE
025900,60750259001,W1,RES1,Post1940,OwnerOccupied,FALSE,453936,214522,4,NonWhite,FALSE,FALSE
